,Date,Julian_day,Day_no.,Trip_number,Month.Year,Boat_ramp,Boat_ramp_lat,Boat_ramp_long,Day_type,Lat,Long,Lat_bins,SST,onekm,twokm,fivekm,Kernel.density,DisFromBRm,DisFromBRnm,DisFromBRkm,X5nm_grid._block_code,Maidenhead..Grid.Square,No.FishUndamaged,No.FishDP,TotalFishHooked,PerDP,ProDP,BinDP,No.Undamaged_perHour,No.FishDP_perHour,TotalFishHooked_perHour,Dp.rate_perHour,Time_line_in,Time_lines_out,Median_time,DecMedian_time,Fishing_hours,DecFishingHours,FishingTime,GearCost_DP,FishMeth,BurleyUsed,BaitType,Max_hook,Min_hook..,Boat.name.number,Boat_Length,InterviewTime,Comments,Have_you_been_interviewed_about,How_many_times_have_you_fished_,BR_exp,YrsFishing,DaysBoatFished,DaysBoatFished_last.yr,lunar
165,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.79709366,114.1871548,21.7S - 22.1S,25.04999924,0,0,5,1.845798218,2.5,2.18,4.03,183AY,OG78ce,3,0,3,0,0,0,2,0,2,0,11:30,13:00,12:15,12.25,01:30,1.5,2,NA,Bottom-bashing (anchored),No,Mulie,15,5,Bn588,4,13:30,,No,15,1,60,25,1,Full
166,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.83522723,114.1964226,21.7S - 22.1S,25.04999924,0,1,2,1.833706788,1.46,1.27,2.36,182AY,OG78cd,5,0,5,0,0,0,1.176470588,0,1.176470588,0,09:30,13:45,11:37,11.62,04:15,4.25,4,NA,Bottom-bashing (drifting),No,Squid,20,10,Fk508n,4,14:00,,No,0,1,25,5,1,Full
167,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.57575783,114.4368303,21.3S - 21.7S,24.90999985,0,0,0,0.532795614,24.42,21.22,39.3,186BB,OG78fk,18,2,20,10,0.1,1,3.130434783,0.347826087,3.47826087,1.739130435,08:30,14:15,11:22,11.37,05:45,5.75,6,NA,Bottom-bashing (drifting),No,Squid,80,20,Dv984,5,14:45,,No,80,4,50,80,4,Full
168,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.75492109,114.2797956,21.7S - 22.1S,24.90999985,0,0,0,1.536132501,8.59,7.47,13.83,183AZ,OG78df,15,5,20,25,0.25,1,3.529411765,1.176470588,4.705882353,5.882352941,10:00,14:15,12:07,12.12,04:15,4.25,4,NA,Bottom-bashing (drifting),No,Mulie,20,15,83433,5,15:15,,No,20,1,10,5,1,Full
169,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.57129447,114.3197483,21.3S - 21.7S,24.90999985,0,0,0,0.931836108,20.25,17.6,32.59,186AZ,OG78dk,15,6,21,28.57142857,0.285714286,1,1.818181818,0.727272727,2.545454545,3.463203463,06:30,14:45,10:37,10.62,08:15,8.25,8,NA,Bottom-bashing (anchored),No,Squid,130,70,Bv988,6,15:30,,No,0,1,30,5,1,Full
170,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.76778651,114.2040294,21.7S - 22.1S,25.04999924,1,2,3,1.830435751,4.79,4.16,7.7,183AY,OG78cf,8,10,18,55.55555556,0.555555556,1,2.285714286,2.857142857,5.142857143,15.87301587,11:00,14:30,12:45,12.75,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,20,15,Dh033,4,15:30,,No,3,1,50,10,1,Full
171,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.5224442,114.4479405,21.3S - 21.7S,24.90999985,0,0,0,0.431846141,27.65,24.03,44.5,186BB,OG78fl,15,2,17,11.76470588,0.117647059,1,3,0.4,3.4,2.352941176,08:30,13:30,11:00,11,05:00,5,5,NA,Bottom-bashing (drifting),No,Squid,80,70,74794,4,15:45,,No,>100,5,20,20,1,Full
172,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.56394824,114.1227955,21.3S - 21.7S,25.19999886,0,0,0,0.96947418,18.76,16.3,30.19,186AX,OG78bk,9,2,11,18.18181818,0.181818182,1,0.947368421,0.210526316,1.157894737,1.913875598,06:00,15:30,10:45,10.75,09:30,9.5,10,NA,Bottom-bashing (drifting),No,Mullet,300,100,Eq057,5,16:15,,No,3,1,NA,,NA,Full
173,25/09/15,15268,14,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.72043528,114.3121474,21.7S - 22.1S,24.90999985,0,0,0,1.272978577,11.71,10.18,18.85,184AZ,OG78dg,2,1,3,33.33333333,0.333333333,1,1,0.5,1.5,16.66666667,14:00,16:00,15:00,15,02:00,2,2,NA,Trolling,No,Artificial plastic lure,5,0,Td1766 hire boat,5,17:30,Hire boat,No,0,1,35,15,1,Full
174,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.04565322,114.2161171,21.7S - 22.1S,25.01999855,1,1,3,1.120842328,7.91,6.88,12.74,180AY,OG77cw,6,0,6,0,0,0,1.333333333,0,1.333333333,0,11:00,15:30,13:15,13.25,04:30,4.5,5,NA,Bottom-bashing (drifting),Yes,Prawns,20,5,Du881,5,15:45,,No,>100,5,30,35,2,Waning
175,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.61113564,114.3448274,21.3S - 21.7S,25.06999969,0,0,0,0.94260966,27.22,23.65,43.8,185BA,OG78ej,13,0,13,0,0,0,1.857142857,0,1.857142857,0,09:00,16:00,12:30,12.5,07:00,7,7,NA,Trolling,Yes,Artificial plastic lure,5,0,Eb269,9,17:00,,No,6,1,10,15,1,Waning
176,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.87293463,114.4839829,21.7S - 22.1S,24.95999908,0,0,0,0.367968532,22.82,19.83,36.72,182BB,OG78fd,10,1,11,9.090909091,0.090909091,1,4,0.4,4.4,3.636363636,07:30,10:00,08:45,8.75,02:30,2.5,3,NA,Bottom-bashing (anchored),No,Squid,15,10,Ee431,5,11:00,,No,20,1,35,50,2,Waning
177,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.06563124,114.2111897,21.7S - 22.1S,25.01999855,0,1,4,1.037990214,8.87,7.71,14.27,180AY,OG77cw,1,0,1,0,0,0,0.666666667,0,0.666666667,0,10:30,12:00,11:15,11.25,01:30,1.5,2,NA,Trolling,No,Artificial plastic lure,5,0,Em155,5,14:30,,No,15,1,10,50,2,Waning
178,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.72331971,114.1608058,21.7S - 22.1S,25.17000008,0,0,0,1.691936977,16.12,14.01,25.95,184AX,OG78bg,2,2,4,50,0.5,1,1.6,1.6,3.2,40,12:30,13:45,13:07,13.12,01:15,1.25,1,NA,Bottom-bashing (drifting),No,Mulie,20,15,6980,6,14:45,,No,>100,5,30,30,2,Waning
179,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.14037998,114.4052911,22.1S - 22.5S,24.93000031,0,1,1,0.237243844,21.27,18.48,34.23,179BA,OG77eu,2,0,2,0,0,0,4,0,4,0,12:00,12:30,12:15,12.25,00:30,0.5,1,NA,Trolling,No,Artificial plastic lure,5,0,Bt945,6,15:00,,No,30,2,5,15,1,Waning
180,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.14877013,114.3943314,22.1S - 22.5S,24.93000031,0,1,1,0.235101862,21.07,18.31,33.92,179BA,OG77eu,8,0,8,0,0,0,1.454545455,0,1.454545455,0,09:00,14:30,11:45,11.75,05:30,5.5,6,NA,Trolling,No,Artificial plastic lure,5,0,Df669,5,15:15,,No,50,2,40,50,2,Waning
181,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.08375143,114.1720295,21.7S - 22.1S,25.01999855,0,0,2,0.98443884,9.08,7.89,14.61,179AY,OG77cv,20,0,20,0,0,0,5.714285714,0,5.714285714,0,11:00,14:30,12:45,12.75,03:30,3.5,4,NA,Bottom-bashing (anchored),No,Squid,15,10,68132,5,15:45,,No,>100,5,20,50,2,Waning
182,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.85334247,114.370632,21.7S - 22.1S,24.95999908,0,1,1,0.838323696,16.42,14.27,26.43,182BA,OG78ed,15,0,15,0,0,0,3.333333333,0,3.333333333,0,10:30,15:00,12:45,12.75,04:30,4.5,5,NA,Bottom-bashing (anchored),No,Mullet,15,5,Db090,5,,,No,50,2,30,5,1,Waning
183,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.04910783,114.2174001,21.7S - 22.1S,25.01999855,1,2,3,1.120842328,8.15,7.08,13.12,180AY,OG77cw,4,0,4,0,0,0,1,0,1,0,12:00,16:00,14:00,14,04:00,4,4,NA,Bottom-bashing (drifting),No,Garfish,10,5,Df186,6,16:30,,No,4,1,20,25,1,Waning
184,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.94299536,114.3575359,21.7S - 22.1S,24.95999908,0,0,0,0.732730127,14,12.17,22.54,181BA,OG78eb,5,0,5,0,0,0,2.5,0,2.5,0,14:00,16:00,15:00,15,02:00,2,2,NA,Bottom-bashing (drifting),No,Squid,20,10,Da316,5,17:00,,No,7,1,20,20,1,Waning
185,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-22.0716316,114.187158,21.7S - 22.1S,25.01999855,0,0,4,1.023727216,8.56,7.44,13.78,180AY,OG77cw,14,0,14,0,0,0,2.666666667,0,2.666666667,0,11:30,16:45,14:07,14.12,05:15,5.25,5,NA,Bottom-bashing (drifting),No,Squid,15,5,Ey601,3,17:15,,No,0,1,20,>100,5,Waning
186,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.78199344,114.0669547,21.7S - 22.1S,25.05999947,0,0,0,1.647222444,12.88,11.19,20.73,183AW,OG78af,7,0,7,0,0,0,2.333333333,0,2.333333333,0,11:00,14:00,12:30,12.5,03:00,3,3,NA,Trolling,No,Artificial plastic lure,5,0,Es553,4,17:30,,No,>100,5,30,40,2,Waning
187,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.6003716,114.6086857,21.3S - 21.7S,25.07999992,0,0,0,0.218140786,38.85,33.76,62.53,185BD,OG78hj,9,0,9,0,0,0,2.4,0,2.4,0,10:00,13:45,11:52,11.87,03:45,3.75,4,NA,Bottom-bashing (drifting),No,Prawns,30,NA,Be018,6,17:45,,No,15,1,10,25,1,Waning
188,02/10/15,15275,15,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekday,-21.84429596,114.3644465,21.7S - 22.1S,24.95999908,0,1,1,0.884773625,16.35,14.21,26.32,182BA,OG78ed,30,8,38,21.05263158,0.210526316,1,5.454545455,1.454545455,6.909090909,3.827751196,08:30,14:00,11:15,11.25,05:30,5.5,6,NA,Bottom-bashing (anchored),,Squid,20,10,Dt782,8,14:30,,No,>100,5,40,>100,5,Waning
189,03/10/15,15276,16,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekendday,-21.93654809,113.9105212,21.7S - 22.1S,25.31999969,0,0,1,2.726603473,4.62,4.01,7.43,181AU,OG68wb,3,0,3,0,0,0,1,0,1,0,09:30,12:30,11:00,11,03:00,3,3,NA,Trolling,No,Artificial plastic lure,5,0,,3,12:45,,No,2,1,15,30,2,Waning
190,03/10/15,15276,16,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekendday,-21.96752185,113.9039196,21.7S - 22.1S,25.31999969,0,0,1,2.6786143,6.08,5.28,9.78,181AU,OG68wa,1,0,1,0,0,0,0.222222222,0,0.222222222,0,11:00,15:30,13:15,13.25,04:30,4.5,5,NA,Trolling,No,Artificial plastic lure,5,0,Eb983,6,15:45,,No,>100,5,20,>100,5,Waning
191,03/10/15,15276,16,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekendday,-21.86898309,113.9426394,21.7S - 22.1S,25.31999969,0,0,0,2.584576082,3.73,3.24,6.01,182AV,OG68xd,4,0,4,0,0,0,0.888888889,0,0.888888889,0,11:30,16:00,13:45,13.75,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Mackerel,60,NA,Bh692,7,16:30,,No,0,1,10,5,1,Waning
192,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.03215597,113.7907502,22.7S - 23.1S,24.17000008,0,0,2,1.244663263,8.63,7.5,13.89,168AT,OG66vx,32,3,35,8.571428571,0.085714286,1,5.565217391,0.52173913,6.086956522,1.49068323,09:00,14:45,11:52,11.87,05:45,5.75,6,NA,Bottom-bashing (anchored),Yes,Mulie,10,0,As848,7,15:30,,No,85,4,50,30,2,Waning
193,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.17990337,113.7606037,23.1S - 23.5S,24.17000008,1,1,3,1.573439995,1.75,1.52,2.82,166AT,OG66vt,1,0,1,0,0,0,0.5,0,0.5,0,11:00,13:00,12:00,12,02:00,2,2,NA,Bottom-bashing (drifting),Yes,Mulie,5,0,El193,3,16:00,,No,5,1,10,20,1,Waning
194,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.20163878,113.757263,23.1S - 23.5S,24.17000008,1,1,3,1.558320847,3.27,2.84,5.26,166AT,OG66vt,5,0,5,0,0,0,1,0,1,0,06:30,11:30,09:00,9,05:00,5,5,NA,Bottom-bashing (drifting),No,Mulie,10,5,50647,3,11:45,,No,2,1,40,25,1,Waning
195,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.08442327,113.7258637,22.7S - 23.1S,24.17000008,0,0,1,1.64821191,5.52,4.79,8.88,167AS,OG66uv,2,1,3,33.33333333,0.333333333,1,0.571428571,0.285714286,0.857142857,9.523809523,08:30,12:00,10:15,10.25,03:30,3.5,4,NA,Bottom-bashing (drifting),No,Squid,30,5,Ez129,5,12:15,,No,0,1,25,20,1,Waning
196,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.1784475,113.760619,23.1S - 23.5S,24.17000008,1,1,3,1.573439995,1.65,1.44,2.66,166AT,OG66vt,8,0,8,0,0,0,4,0,4,0,10:00,12:00,11:00,11,02:00,2,2,NA,Bottom-bashing (drifting),No,Squid,5,0,Dn750,4,12:15,,No,7,1,35,15,1,Waning
197,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.06038649,113.7246615,22.7S - 23.1S,24.17000008,0,0,2,1.605505405,7.06,6.13,11.36,168AS,OG66uw,15,5,20,25,0.25,1,4,1.333333333,5.333333333,6.666666667,08:00,11:45,09:52,9.87,03:45,3.75,4,NA,Bottom-bashing (drifting),No,Mulie,30,5,Ag963,6,12:45,,No,20,1,30,25,1,Waning
198,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.2529498,113.7591824,23.1S - 23.5S,23.84000015,0,0,0,1.398670106,6.78,5.89,10.91,165AT,OG66vr,10,0,10,0,0,0,2.222222222,0,2.222222222,0,08:30,13:00,10:45,10.75,04:30,4.5,5,NA,Bottom-bashing (anchored),No,Squid,10,0,Td1606 Hire boat morton,7,14:00,Hire boat,No,15,1,25,15,1,Waning
199,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.00599213,113.7796375,22.7S - 23.1S,24.17000008,0,0,1,1.292464192,10.34,8.98,16.63,168AT,OG66vx,20,0,20,0,0,0,10,0,10,0,11:30,13:30,12:30,12.5,02:00,2,2,NA,Bottom-bashing (drifting),No,Mulie,10,5,47145,4,14:30,,No,0,1,40,15,1,Waning
200,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.20743297,113.757557,23.1S - 23.5S,24.17000008,1,1,3,1.540040085,3.66,3.18,5.89,166AT,OG66vt,2,0,2,0,0,0,1,0,1,0,12:30,14:30,13:30,13.5,02:00,2,2,NA,Bottom-bashing (anchored),No,Squid,10,5,Et714,6,15:15,"Same as next entry this one bottom fishing, next one trolling",No,0,1,30,30,2,Waning
201,04/10/15,15277,17,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekendday,-23.05446032,113.7630043,22.7S - 23.1S,24.17000008,0,0,2,1.502300596,6.95,6.04,11.19,168AT,OG66vw,28,30,58,51.72413793,0.517241379,1,3.733333333,4,7.733333333,6.896551724,08:00,15:30,11:45,11.75,07:30,7.5,8,NA,Bottom-bashing (anchored),No,Mulie,35,NA,Ef660,6,16:30,,No,80,4,40,45,2,Waning
202,05/10/15,15278,18,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.88055037,113.9447598,21.7S - 22.1S,24.72999954,0,1,1,2.618394076,3.04,2.64,4.89,182AV,OG68xc,2,0,2,0,0,0,2,0,2,0,09:45,10:45,10:15,10.25,01:00,1,1,NA,Trolling,No,Artificial plastic lure,5,0,Td1604 hire boat name reef walker,7,13:00,"Same boat as next entry, this one trolling, next one bottom fishing",No,10,1,20,15,1,Waning
203,05/10/15,15278,18,2,Sept/Oct 2015,Tantabiddi,-21.912187,113.977627,Weekday,-21.87668215,113.9539521,21.7S - 22.1S,24.72999954,0,1,1,2.534988806,2.88,2.51,4.64,182AV,OG68xc,10,1,11,9.090909091,0.090909091,1,4,0.4,4.4,3.636363636,10:30,13:00,11:45,11.75,02:30,2.5,3,NA,Bottom-bashing (anchored),No,Squid,30,25,Es539,7,13:30,,No,4,1,45,45,2,Waning
204,06/10/15,15279,19,2,Sept/Oct 2015,Coral Bay,-23.155068,113.766285,Weekday,-23.08635928,113.7759946,22.7S - 23.1S,23.84000015,0,0,0,1.502478528,4.79,4.16,7.7,167AT,OG66vv,30,0,30,0,0,0,9.230769231,0,9.230769231,0,08:15,11:30,09:52,9.87,03:15,3.25,3,NA,Bottom-bashing (anchored),No,Squid,10,5,Ej642,4,13:00,"Same boat as next entry, this entry bottom fishing next one trolling",No,2,1,35,20,1,Waning
205,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.79085828,114.1858763,21.7S - 22.1S,24.67000008,0,0,1,1.843451987,2.89,2.51,4.65,183AY,OG78cf,6,1,7,14.28571429,0.142857143,1,1.333333333,0.222222222,1.555555556,3.174603176,07:30,12:00,09:45,9.75,04:30,4.5,5,NA,Bottom-bashing (anchored),Yes,,10,0,Av036,4,12:15,Hooked up and released a turtle whilst trolling,No,0,1,30,5,1,Waning
206,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.96175345,114.1559772,21.7S - 22.1S,24.67000008,0,0,0,1.442282338,9.09,7.9,14.63,181AX,OG78ba,11,2,13,15.38461538,0.153846154,1,2.2,0.4,2.6,3.076923076,10:00,15:00,12:30,12.5,05:00,5,5,NA,Bottom-bashing (anchored),Yes,Squid,20,10,Td1802 hire boat ,3,16:15,,No,10,1,30,5,1,Waning
207,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.81868631,114.2210251,21.7S - 22.1S,24.67000008,0,0,2,1.813379883,3.14,2.73,5.05,183AY,OG78ce,8,0,8,0,0,0,5.333333333,0,5.333333333,0,09:30,11:00,10:15,10.25,01:30,1.5,2,NA,Bottom-bashing (anchored),No,,10,5,Dh518,3,12:15,,No,>100,5,40,>100,5,Waning
208,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.84066008,114.1999463,21.7S - 22.1S,24.67000008,0,0,2,1.824834084,1.79,1.55,2.88,182AY,OG78cd,20,0,20,0,0,0,8,0,8,0,12:00,14:30,13:15,13.25,02:30,2.5,3,NA,Bottom-bashing (drifting),No,Squid,35,NA,Ec892,5,14:45,,No,50,2,35,20,1,Waning
209,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.7352453,114.2499725,21.7S - 22.1S,24.87999916,0,1,1,1.68247827,8.23,7.15,13.24,184AY,OG78cg,12,0,12,0,0,0,4.8,0,4.8,0,11:15,13:45,12:30,12.5,02:30,2.5,3,NA,Bottom-bashing (drifting),No,Squid,20,NA,Dj961,7,14:45,,No,2,1,45,20,1,Waning
210,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.58913633,114.3706954,21.3S - 21.7S,24.87999916,0,0,0,0.765519922,20.96,18.21,33.73,185BA,OG78ej,40,50,90,55.55555556,0.555555556,1,6.4,8,14.4,8.88888889,07:30,13:45,10:37,10.62,06:15,6.25,6,NA,Bottom-bashing (drifting),No,Squid,140,50,Ey644,7,15:45,,No,40,2,50,>100,5,Waning
211,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.66249059,114.1973698,21.3S - 21.7S,24.80999947,0,0,0,1.545734388,11.75,10.21,18.92,185AY,OG78ci,6,5,11,45.45454545,0.454545455,1,0.857142857,0.714285714,1.571428571,6.493506493,09:00,16:00,12:30,12.5,07:00,7,7,NA,Bottom-bashing (drifting),No,Squid,50,NA,Bt741,6,16:30,"Same boat as next entry, this one bottom fishing, next one trolling",No,75,3,30,>100,5,Waning
212,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.60787906,114.6001362,21.3S - 21.7S,25.07999992,0,0,0,0.226461751,31.41,27.29,50.54,185BD,OG78hj,23,4,27,14.81481481,0.148148148,1,3.407407407,0.592592593,4,2.194787379,09:00,15:45,12:22,12.37,06:45,6.75,7,NA,Bottom-bashing (drifting),No,Squid,30,NA,A378,7,16:45,,No,0,1,30,20,1,Waning
213,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.5176459,114.3998273,21.3S - 21.7S,24.87999916,0,0,0,0.532440547,26.07,22.65,41.96,186BA,OG78el,10,0,10,0,0,0,2.222222222,0,2.222222222,0,11:30,16:00,13:45,13.75,04:30,4.5,5,NA,Bottom-bashing (drifting),No,Squid,100,90,Ks420,6,17:00,,No,1,1,20,75,3,Waning
214,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.60773699,114.5266673,21.3S - 21.7S,25.07999992,0,0,0,0.339476162,27.4,23.81,44.1,185BC,OG78gj,23,3,26,11.53846154,0.115384615,1,4.181818182,0.545454545,4.727272727,2.097902098,10:15,15:45,13:00,13,05:30,5.5,6,NA,Bottom-bashing (drifting),No,Mullet,30,20,Dv414,5,17:00,,No,5,1,15,85,4,Waning
215,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.87264635,114.2188598,21.7S - 22.1S,24.67000008,0,0,1,1.746300736,4.06,3.53,6.53,182AY,OG78cd,2,0,2,0,0,0,0.363636364,0,0.363636364,0,11:00,16:30,13:45,13.75,05:30,5.5,6,NA,Trolling,No,Mulie,5,0,35599,5,17:15,,No,0,1,8,15,1,Waning
216,07/10/15,15280,20,2,Sept/Oct 2015,Bundegi,-21.831222,114.174006,Weekday,-21.74230747,114.2432669,21.7S - 22.1S,24.80999947,0,1,1,1.718430603,7.58,6.59,12.2,184AY,OG78cg,9,2,11,18.18181818,0.181818182,1,1.714285714,0.380952381,2.095238095,3.463203463,11:00,16:15,13:37,13.62,05:15,5.25,5,NA,Bottom-bashing (anchored),No,Squid,20,NA,70747,6,17:15,,No,5,1,15,35,2,Waning
217,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.78290582,114.5478573,21.7S - 22.1S,25.86999893,0,0,0,0.270098088,28.78,25.01,46.32,183BC,OG78gf,4,0,4,0,0,0,2,0,2,0,09:30,11:30,10:30,10.5,02:00,2,2,NA,Bottom-bashing (drifting),Yes,Mackerel,10,5,Eq534,6,12:45,,No,20,1,40,25,1,New
218,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-22.06038753,114.2274936,21.7S - 22.1S,25.67000008,0,0,0,0.993794206,9.16,7.96,14.75,180AY,OG77cw,23,0,23,0,0,0,11.5,0,11.5,0,09:00,11:00,10:00,10,02:00,2,2,NA,Bottom-bashing (anchored),Yes,Pilchard,20,NA,Ap643,4,13:30,Pilchard bait used,No,15,1,30,20,1,New
219,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.58206526,114.2304941,21.3S - 21.7S,25.77999878,0,0,0,1.155304759,26.48,23.01,42.61,186AY,OG78ck,6,0,6,0,0,0,2,0,2,0,08:00,11:00,09:30,9.5,03:00,3,3,NA,Bottom-bashing (anchored),Yes,Squid,70,NA,Ek187,6,15:30,,No,0,1,25,5,1,New
220,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.91623353,114.1737405,21.7S - 22.1S,25.68000031,0,0,0,1.636948901,3.51,3.05,5.65,182AY,OG78cc,1,0,1,0,0,0,0.8,0,0.8,0,09:00,10:15,09:37,9.62,01:15,1.25,1,NA,Bottom-bashing (drifting),No,Prawns,15,10,Ae166,5,11:15,,No,20,1,40,20,1,New
221,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.8984101,114.2390698,21.7S - 22.1S,25.68000031,0,0,0,1.626163561,7.52,6.53,12.1,182AY,OG78cc,5,0,5,0,0,0,2.5,0,2.5,0,09:30,11:30,10:30,10.5,02:00,2,2,NA,Bottom-bashing (anchored),No,Squid,20,15,Dw112,6,14:15,,No,>100,5,4,50,2,New
222,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.78491451,114.4427545,21.7S - 22.1S,25.76999855,0,0,0,0.577929353,22.75,19.77,36.62,183BB,OG78ff,18,0,18,0,0,0,3.6,0,3.6,0,09:00,14:00,11:30,11.5,05:00,5,5,NA,Bottom-bashing (anchored),No,Squid,15,5,Ar44?,5,15:15,,No,45,2,40,50,2,New
223,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.86132308,114.360696,21.7S - 22.1S,25.76999855,0,0,0,0.849362876,15.61,13.57,25.13,182BA,OG78ed,7,4,11,36.36363636,0.363636364,1,1.75,1,2.75,9.09090909,11:00,15:00,13:00,13,04:00,4,4,NA,Trolling,No,Artificial plastic lure,5,0,Er988,6,16:15,,No,50,2,30,75,3,New
224,10/10/15,15283,21,2,Sept/Oct 2015,Exmouth marina,-21.955837,114.139452,Weekendday,-21.76043673,114.2140582,21.7S - 22.1S,25.68000031,0,0,0,1.8075375,14.32,12.45,23.05,183AY,OG78cf,3,1,4,25,0.25,1,3,1,4,25,10:00,11:00,10:30,10.5,01:00,1,1,NA,Trolling,No,Artificial plastic lure,5,0,Ee164,5,16:15,Same boat as next entry ,No,>100,5,30,50,2,New
