"exGUID","# Is this a boat based or shore based activity?","If RECALL, what date did they go fishing?","What type of fishing did you do?","Did you use bait or lure?","What time did you START fishing at this site?","What time did you STOP fishing at this site?","What was your maximum hook depth (m) at this site?","Number of fish kept undamaged at this site?","How many fish did you release at this site?","How many shark bite offs did you get at this site?","What species of fish did you keep?","Why did you leave this site?","Comments","GlobalID","created_date","created_user","last_edited_date","last_edited_user","Did anything detract from your experience at this site?","If of Aboriginal or Torres Strait Islander origin, was this activity undertaken for a customary purpose?","x","y"
"bdc2ce8d-33f5-4fad-882b-c1f26feab2a2","Boat",NA,"Casting","Bait","10:00","12:00",10,18,1,0,"12herrung, 6 whiting, 1 squid","EndOfDay",NA,"7660f56d-a1fa-42fb-aea9-567f9ccd5623","4/15/2022 5:55:42 AM","Nicole.Hamre_UWA","4/15/2022 5:55:42 AM","Nicole.Hamre_UWA","No","No",121.8153688,-33.90062185
"93ac8506-1f4e-42c0-bb67-e380b930d591","Boat",NA,"Casting","Both","10:00","10:15",20,6,0,0,"Herring","LowCatch",NA,"e4459a55-4cca-452d-a613-b5775e1597c3","4/15/2022 6:20:00 AM","Nicole.Hamre_UWA","4/15/2022 6:20:00 AM","Nicole.Hamre_UWA","No","No",121.9116701,-33.88029885
"93ac8506-1f4e-42c0-bb67-e380b930d591","Boat",NA,"Casting","Both","10:30","13:00",20,10,6,0,"Herring, sand whiting, flathead","ActivityChange",NA,"8f8adb0c-1820-4d1d-95ea-7209cfca90ee","4/15/2022 6:21:26 AM","Nicole.Hamre_UWA","4/15/2022 6:21:26 AM","Nicole.Hamre_UWA","No","No",121.8645178,-33.8848495
"93ac8506-1f4e-42c0-bb67-e380b930d591","Boat",NA,"Casting","Bait","13:45","14:15",4,5,0,0,"King George, herring","EndOfDay",NA,"9f507710-18f4-47c1-9995-57d675ff7586","4/15/2022 6:22:34 AM","Nicole.Hamre_UWA","4/15/2022 6:22:34 AM","Nicole.Hamre_UWA","No","No",121.8961108,-33.86523591
"8601227a-74a9-457e-9ea5-0c9fc50db8c6","Boat",NA,"Demersal","Both","7:00","14:15",40,14,3,0,"Break sea [8], 4 quuenines, 1 grouper, 1 yellow tail kingfish","EndOfDay",NA,"06dd3f89-1c09-433f-8eae-d010a12b9770","4/15/2022 6:33:42 AM","Nicole.Hamre_UWA","4/15/2022 8:11:46 AM","Nicole.Hamre_UWA","No","No",121.9005691,-33.92944054
"57df5131-7667-474a-99af-658a3ba21da7","Boat",NA,"Casting","Lure","10:00","11:00",30,8,2,0,"Herring","EndOfDay",NA,"adcdddc9-8127-464f-aea3-0a2e47dc5f79","4/15/2022 7:27:25 AM","Nicole.Hamre_UWA","4/15/2022 7:27:25 AM","Nicole.Hamre_UWA","No","No",122.0184467,-33.98884506
"5af31222-4c9f-4522-98a5-34255387ccea","Boat",NA,"Demersal","Both","7:00","15:00",75,40,50,2,"Nanny, breaksea cod, blue grouper, yellow tail king fish","EndOfDay",NA,"d42c7fd6-c277-4e61-ad53-a78f40095798","4/15/2022 8:39:43 AM","Nicole.Hamre_UWA","4/15/2022 8:39:43 AM","Nicole.Hamre_UWA","No","No",122.2003226,-34.34522388
"3d2cb882-be3a-4ae5-9836-6ba64e411968","Boat",NA,"Demersal","Bait","9:00","11:00",50,8,2,0,"Breaksea cod, harekwuien, mulloway, swallow tail","EndOfDay",NA,"bf9040e3-3691-4b06-b8b2-4e58d91aead4","4/16/2022 3:32:00 AM","Nicole.Hamre_UWA","4/16/2022 3:32:00 AM","Nicole.Hamre_UWA","No","No",121.8662239,-33.92731374
"900bd04d-ee24-4343-8031-7aa1ebf9b627","Boat",NA,"Scuba",NA,"8:00","9:00",18,2,0,0,"Grouper, boar fish","Necessity",NA,"a631150f-a0fc-46d9-9894-88317008d1b6","4/16/2022 3:42:30 AM","Nicole.Hamre_UWA","4/16/2022 3:42:30 AM","Nicole.Hamre_UWA","No","No",121.9030352,-33.92618656
"900bd04d-ee24-4343-8031-7aa1ebf9b627","Boat",NA,"Casting","Bait","11:00","11:30",4,6,12,0,"Herring","EndOfDay",NA,"9d3a1388-5902-484e-9953-435be27ca5f3","4/16/2022 3:43:46 AM","Nicole.Hamre_UWA","4/16/2022 3:43:46 AM","Nicole.Hamre_UWA","No","No",121.9023544,-33.86192259
"4fa30272-b53b-4180-bfdc-174f98090304","Boat",NA,"Trolling","Lure","8:00","12:00",0,1,0,0,NA,"EndOfDay",NA,"3ab9b5e1-f596-4020-b229-039e1d4c1112","4/16/2022 4:09:10 AM","Nicole.Hamre_UWA","4/16/2022 4:09:10 AM","Nicole.Hamre_UWA","No","No",121.9200385,-33.852891
"af6c79b2-b38e-4819-b04a-3c38d4952d30","Boat",NA,"Demersal","Bait","9:00","11:30",30,2,4,0,"Morwong","EndOfDay",NA,"69278d80-60c3-4a5a-be98-a38324636523","4/16/2022 4:48:13 AM","Nicole.Hamre_UWA","4/16/2022 4:48:13 AM","Nicole.Hamre_UWA","No","No",122.0120919,-33.98157811
"e856c365-1ac0-4632-ac32-ac1942a2d880","Boat",NA,"Trolling","Lure","11:30","12:30",0,4,0,0,"Herring","EndOfDay",NA,"35d50479-be18-4e2e-9cd4-cc8a53f432b0","4/16/2022 5:04:34 AM","Nicole.Hamre_UWA","4/16/2022 5:04:34 AM","Nicole.Hamre_UWA","No","No",121.9009103,-33.86672308
"045d536c-c708-4db2-ab29-ef940524bf57","Boat",NA,"Demersal","Bait","7:30","12:00",70,9,5,0,"2 sand bow, 7 nanny","EndOfDay",NA,"21eddc72-8f8e-4e0b-9586-293d23a261fa","4/16/2022 5:25:43 AM","Nicole.Hamre_UWA","4/16/2022 5:25:43 AM","Nicole.Hamre_UWA","No","No",121.8327267,-34.24524961
"a21baf3e-4112-4cc7-87ef-4273c97cf1e7","Boat",NA,"Demersal","Bait","9:00","10:30",35,0,3,0,NA,"LowCatch",NA,"afd0f02c-2491-4f4d-936b-f6e38f62dbfa","4/16/2022 5:30:10 AM","Nicole.Hamre_UWA","4/16/2022 5:30:10 AM","Nicole.Hamre_UWA","No","No",121.8218272,-33.90730851
"be852477-4363-48dd-80b7-76a0eef0e495","Boat",NA,"Casting","Bait","11:30","13:30",12,0,4,0,NA,"EndOfDay",NA,"e24853ad-0560-4307-a14b-9b2d206a3f4b","4/16/2022 5:40:42 AM","Nicole.Hamre_UWA","4/16/2022 5:40:42 AM","Nicole.Hamre_UWA","No","No",121.9016166,-33.86466865
"aa682fcc-3076-4ffb-8be7-7534ce7731a5","Boat",NA,"Demersal","Bait","9:00","12:00",45,7,0,0,"1 nanny, 1 snook, 4 herring, 1 queenie","EndOfDay",NA,"e1ec7c66-99a0-4958-82d4-331b6dbf0531","4/16/2022 5:50:18 AM","Nicole.Hamre_UWA","4/16/2022 5:50:18 AM","Nicole.Hamre_UWA","No","No",121.8023707,-33.92167254
"f052074a-fecd-44fc-a9b3-1617f00d241c","Boat",NA,"Trolling","Lure","11:30","14:30",0,1,0,0,"Squid","EndOfDay",NA,"88ba624d-9621-48b0-974b-28b4fc3f15a1","4/16/2022 6:46:21 AM","Nicole.Hamre_UWA","4/16/2022 6:46:21 AM","Nicole.Hamre_UWA","No","No",121.9044427,-33.85889606
"a8d58630-664b-494c-a53c-7b8b724bb7ea","Boat",NA,"Squidding","Lure","12:30","13:30",23,1,6,0,"Breaksea cod","ActivityChange",NA,"5290f258-02c1-4aec-a649-7d3145f578eb","4/16/2022 7:07:33 AM","Nicole.Hamre_UWA","4/16/2022 7:07:33 AM","Nicole.Hamre_UWA","No","No",121.8981212,-33.91700671
"a8d58630-664b-494c-a53c-7b8b724bb7ea","Boat","4/15/2022 7:32:21 AM","Demersal","Bait","7:00","13:00",85,33,12,0,"23 Nanny’s, 1 gummy, 1 pink, 4 breaksea, 4 queen,","EndOfDay",NA,"f13e02a4-be42-4b34-921f-6289408bf774","4/16/2022 7:10:09 AM","Nicole.Hamre_UWA","4/16/2022 7:32:24 AM","Nicole.Hamre_UWA","No","No",121.3673185,-34.05094509
"ad39df5e-3eda-483b-9f50-769e076d4278","Boat","4/17/2022 12:46:13 AM","Demersal","Bait","8:00","15:00",50,10,2,0,"Nanny, break sea cod, queen snapper, harlequin, swallowtail","EndOfDay",NA,"2010ac59-4df7-428e-a7b9-4cf0b06ec7ce","4/18/2022 12:48:59 AM","Nicole.Hamre_UWA","4/18/2022 12:48:59 AM","Nicole.Hamre_UWA","BadConditions",NA,122.0122977,-33.95749248
"ad39df5e-3eda-483b-9f50-769e076d4278","Boat",NA,"Trolling","Lure","15:00","16:00",3,1,0,0,"Tuna blue fin,","EndOfDay",NA,"129421d8-2b71-4360-87d1-e079cf546e7b","4/18/2022 12:50:08 AM","Nicole.Hamre_UWA","4/18/2022 12:50:08 AM","Nicole.Hamre_UWA","No",NA,122.0103,-33.96841359
"77816a8e-32d5-4051-b88f-8ea83a9b0827","Boat",NA,"Casting","Lure","6:30","9:00",12,2,0,0,"Squid","ActivityChange",NA,"3eb12390-249d-4155-a205-b1bb11f21156","4/18/2022 1:19:56 AM","Nicole.Hamre_UWA","4/18/2022 1:19:56 AM","Nicole.Hamre_UWA","Expectations",NA,121.9089561,-33.86095079
"6a0ea7b0-1740-45f7-8476-321a15319828","Boat",NA,"Casting","Lure","8:00","9:45",12,3,1,0,"herring","Weather",NA,"0056334b-af70-4f2d-9fd2-f34f18e5298f","4/18/2022 2:11:27 AM","Nicole.Hamre_UWA","4/18/2022 2:11:27 AM","Nicole.Hamre_UWA","BadConditions",NA,121.9029429,-33.91855494
"ea8fb10b-ca3b-41ff-b40b-8a4176f98ef3","Boat",NA,"Demersal","Bait","7:30","10:45",60,5,3,0,"Black ass, fox fish, nanny , flat head","Weather",NA,"7097522e-ef80-4a3d-a52e-c0ed00867065","4/18/2022 3:22:06 AM","Nicole.Hamre_UWA","4/18/2022 3:22:06 AM","Nicole.Hamre_UWA","BadConditions",NA,121.7909379,-33.90982997
"74b97a2d-c577-4c9e-bcd6-51a65787504c","Boat",NA,"Demersal","Bait","6:00","11:30",80,24,2,0,"Red snapper","BagLimit",NA,"6b48d582-4b09-4a8e-b355-3e0ae1cf627d","4/18/2022 4:12:11 AM","Nicole.Hamre_UWA","4/18/2022 4:12:11 AM","Nicole.Hamre_UWA","No",NA,121.6018919,-34.02459142
"043e22af-10e1-466d-8f9f-87d55181a93b","Boat",NA,"Casting","Bait","7:45","12:15",8,2,5,0,"Herring, flat head","Other","Fisheries brogh5 them in","16bfe97a-35dd-4b71-926d-c3bbad68e373","4/18/2022 4:49:23 AM","Nicole.Hamre_UWA","4/18/2022 4:49:23 AM","Nicole.Hamre_UWA","No",NA,121.9405623,-33.8731876
"9fb72fa6-1bab-466d-88d9-08f15ae944b7","Boat",NA,"Demersal","Bait","6:15","13:15",30,2,0,0,"Midget cod","EndOfDay",NA,"1af30852-972a-4506-b98a-da7d0a58b1d4","4/18/2022 5:39:39 AM","Nicole.Hamre_UWA","4/18/2022 5:39:39 AM","Nicole.Hamre_UWA","No",NA,122.0162779,-33.97274698
"623e3204-89bc-404a-a8d9-c432906b6418","Boat",NA,"Demersal","Bait","7:00","13:00",30,2,12,0,"Harley, barracuda,","Weather",NA,"fe21aa23-330d-4c55-93c2-10f057f86df1","4/18/2022 5:52:53 AM","Nicole.Hamre_UWA","4/18/2022 5:52:53 AM","Nicole.Hamre_UWA","No","No",122.0134582,-33.96756313
"d664f9e8-83da-4331-b807-23006dcaa809","Boat",NA,"Demersal","Bait","6:00","13:00",50,15,20,0,"Nanny,","Weather",NA,"9a1ae4cb-4b04-40a8-b7c8-b4f2a3e2ef3d","4/18/2022 5:57:27 AM","Nicole.Hamre_UWA","4/18/2022 5:57:27 AM","Nicole.Hamre_UWA","No",NA,121.5472933,-33.92682072
"75a03b32-df2a-4afe-9275-a1ef7c757e20","Boat",NA,"Casting","Both","7:30","9:00",5,0,0,0,NA,"Weather",NA,"fdc59df9-6e03-4e08-97b3-b8a1a0484cba","4/20/2022 1:15:46 AM","Nicole.Hamre_UWA","4/20/2022 1:15:46 AM","Nicole.Hamre_UWA","No","No",121.9040917,-33.85135902
"5ec5b953-f11e-4a38-b87c-781e73fb1e07","Boat",NA,"Casting","Lure","9:00","12:30",12,24,6,0,"24Herring, 1sweep, 3skippy, 1squid","EndOfDay",NA,"b8c4afcb-a200-499c-ba2f-22d99a44fee0","4/20/2022 4:48:20 AM","Nicole.Hamre_UWA","4/20/2022 4:48:20 AM","Nicole.Hamre_UWA","No","No",121.9018077,-33.85699899
"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","Boat",NA,"Demersal","Bait","5:30","11:00",39,8,7,0,"Swallow tail, breaksea, harlequin, southern blue rock cod","ActivityChange",NA,"f54f1570-1a7a-4581-ba37-e3799292e14d","4/20/2022 5:50:57 AM","Nicole.Hamre_UWA","4/20/2022 5:50:57 AM","Nicole.Hamre_UWA","No","No",122.0026937,-33.97663185
"ed1c1aa8-ffff-45e0-bd5d-da3d313b93ff","Boat",NA,"Other",NA,"11:30","12:30",2,17,0,0,"Abalone","EndOfDay",NA,"5deb7145-f8b2-4397-a289-912dd9258625","4/20/2022 5:52:04 AM","Nicole.Hamre_UWA","4/20/2022 5:52:04 AM","Nicole.Hamre_UWA","No","No",122.0006374,-34.03563933
"128459a5-22c9-4f8f-ab70-07c848e61ad6","Boat",NA,"Demersal","Bait","8:00","10:00",40,0,3,0,NA,"Weather",NA,"ee966d54-46e5-44c9-a745-0414bb0eefd7","4/23/2022 3:14:20 AM","Nicole.Hamre_UWA","4/23/2022 3:14:20 AM","Nicole.Hamre_UWA","BadConditions",NA,121.9232144,-34.08383364
"128459a5-22c9-4f8f-ab70-07c848e61ad6","Boat",NA,"Demersal","Bait","10:00","11:15",15,0,0,0,NA,"Weather",NA,"78f3c38c-17ee-4c6b-af5e-cdeb188312fb","4/23/2022 3:15:11 AM","Nicole.Hamre_UWA","4/23/2022 3:15:11 AM","Nicole.Hamre_UWA","No",NA,122.0287846,-33.94244696
"c2516254-3ad8-42c3-a767-d8ad52b1f4c2","Boat",NA,"Demersal","Bait","8:00","11:00",55,16,12,0,"Pink snapp, blackass, harly, nanny","BagLimit",NA,"305aa0d3-562b-4f68-bbf5-b714e9dc7755","4/23/2022 3:27:39 AM","Nicole.Hamre_UWA","4/23/2022 3:27:39 AM","Nicole.Hamre_UWA","No",NA,121.9321527,-34.15293521
"f4883840-d4df-48bf-aaf8-af8e99101ac2","Boat",NA,"Squidding","Lure","9:00","11:45",14,1,10,0,"Squid","EndOfDay",NA,"fc0d8125-0623-4dd7-8bd4-6b68f6f533d4","4/23/2022 4:01:37 AM","Nicole.Hamre_UWA","4/23/2022 4:01:37 AM","Nicole.Hamre_UWA","No",NA,121.9478381,-33.86351029
"6a9677c1-831a-48f8-9ffd-8f1ea1011869","Boat","4/23/2022 5:33:14 AM","Squidding","Lure","6:00","13:00",15,4,0,0,"Squid, cutter fish","Weather",NA,"4bb9d21c-e251-44ab-bdfa-b17cabdaae80","4/23/2022 5:33:58 AM","Nicole.Hamre_UWA","4/23/2022 5:33:58 AM","Nicole.Hamre_UWA","No",NA,121.9144104,-33.86432042
"e9b5764b-0150-4106-a54e-1af88e101169","Boat",NA,"Casting","Lure","7:00","9:00",6,2,2,0,"Squid","ActivityChange",NA,"227ce2cf-f96a-4e59-9258-e283fa024564","4/24/2022 2:26:54 AM","Nicole.Hamre_UWA","4/24/2022 2:26:54 AM","Nicole.Hamre_UWA","No","No",121.9010891,-33.86416876
"e9b5764b-0150-4106-a54e-1af88e101169","Boat",NA,"Casting","Lure","9:00","10:15",12,2,0,0,"Squid","EndOfDay",NA,"ccd92547-97cd-4ad9-9f92-0b770ea93c74","4/24/2022 2:27:59 AM","Nicole.Hamre_UWA","4/24/2022 2:27:59 AM","Nicole.Hamre_UWA","No","No",121.9204329,-33.87434987
"1345a27e-274a-4108-a1a1-c044f702c843","Boat",NA,"Casting","Bait","9:00","9:30",0,7,6,0,"6 herring, 1 skippy","Weather",NA,"67189167-2522-45ce-90cb-616d5fbcaa76","4/24/2022 2:32:52 AM","Nicole.Hamre_UWA","4/24/2022 2:32:52 AM","Nicole.Hamre_UWA","No","No",121.9067428,-33.8805494
"9271e86d-8379-4603-bc80-fec576ca47d6","Boat",NA,"Squidding","Lure","8:30","10:30",10,4,2,0,"Squid","Weather",NA,"81f5ae3f-5c21-48bf-9ba6-888f53201d11","4/24/2022 2:40:06 AM","Nicole.Hamre_UWA","4/24/2022 2:40:06 AM","Nicole.Hamre_UWA","No","No",121.9003712,-33.86623073
"760483b0-4b5c-468c-aa95-0e0054e13304","Boat",NA,"Squidding","Lure","9:45","10:45",5,2,1,0,"Squid","EndOfDay",NA,"9441ea34-b74b-4216-803c-39fde4417313","4/24/2022 2:46:02 AM","Nicole.Hamre_UWA","4/24/2022 2:46:02 AM","Nicole.Hamre_UWA","No","No",121.9008392,-33.86825476
"8e2a6fcc-ea41-4c4c-a8c1-c4a6a441e9f4","Boat",NA,"Demersal","Bait","8:00","10:00",30,0,4,0,NA,"LowCatch",NA,"9b165c09-9f7e-40ea-b17b-6ae8b5d81729","4/24/2022 2:49:36 AM","Nicole.Hamre_UWA","4/24/2022 2:49:36 AM","Nicole.Hamre_UWA","BadConditions","No",121.9037864,-33.92958305
"3c5b8fb3-dd96-4185-bfbe-26bf858c8d7e","Boat",NA,"Demersal","Bait","7:00","9:00",30,5,10,0,"Black arse, skippy, harlequin","Weather",NA,"255c5154-3ea5-4a94-bd86-be5e7f8973a1","4/24/2022 2:59:17 AM","Nicole.Hamre_UWA","4/24/2022 2:59:17 AM","Nicole.Hamre_UWA","No","No",121.9055638,-33.92726954
"d096f056-14f8-4ff7-9c91-573ab4fec41e","Boat",NA,"Trolling","Lure","7:00","9:00",0,0,3,0,NA,"Weather",NA,"55fcaad3-e424-4690-9577-c85e5045c263","4/24/2022 3:07:30 AM","Nicole.Hamre_UWA","4/24/2022 3:07:30 AM","Nicole.Hamre_UWA","No","No",121.8888565,-33.93974687
"d096f056-14f8-4ff7-9c91-573ab4fec41e","Boat",NA,"Squidding","Lure","9:00","11:00",5,4,0,0,"Squid","EndOfDay",NA,"31dd93bc-23b7-46de-b1a1-1a1e153aa736","4/24/2022 3:08:20 AM","Nicole.Hamre_UWA","4/24/2022 3:08:20 AM","Nicole.Hamre_UWA","No","No",121.9009138,-33.865209
"10fd9da0-9bb9-4d72-83de-a8baf86b584a","Boat",NA,"Squidding","Lure","11:00","11:45",6,0,0,0,NA,"EndOfDay",NA,"0df4f224-e38b-405f-8808-c1082de9ce5a","4/24/2022 3:48:03 AM","Nicole.Hamre_UWA","4/24/2022 3:48:03 AM","Nicole.Hamre_UWA","No","No",121.9030057,-33.86555197
"c8e4bedc-bbe8-45a9-b6a6-d7d26f561b24","Boat","4/24/2022 4:40:12 AM","Squidding","Lure","6:00","7:00",5,4,3,0,"Squid","EndOfDay","Arrived on 23 stayed on mooring","757a17e4-6e20-44cd-a7b7-078e1140c413","4/25/2022 4:41:53 AM","Nicole.Hamre_UWA","4/25/2022 5:05:30 AM","Nicole.Hamre_UWA","BeachLitter","No",122.1095145,-33.98915348
"c8e4bedc-bbe8-45a9-b6a6-d7d26f561b24","Boat","4/24/2022 5:02:49 AM","Squidding","Lure","10:30","11:30",8,6,2,0,"Squid","ActivityChange",NA,"7fcc183b-428b-403f-b34f-caaf65bc427e","4/25/2022 5:03:32 AM","Nicole.Hamre_UWA","4/25/2022 5:03:32 AM","Nicole.Hamre_UWA","No","No",122.1080637,-34.00191437
"c8e4bedc-bbe8-45a9-b6a6-d7d26f561b24","Boat","4/24/2022 5:05:47 AM","Squidding","Lure","12:00","13:00",6,3,0,0,"Squid","EndOfDay",NA,"0b6753c4-6574-41fd-abab-4bf0a7c392dc","4/25/2022 5:06:21 AM","Nicole.Hamre_UWA","4/25/2022 5:06:21 AM","Nicole.Hamre_UWA","No","No",122.2444986,-33.99876097
"0a75c3ab-08d8-493e-9777-2a75718f2d3a","Boat",NA,"Trolling","Lure","9:00","9:30",0,0,0,0,NA,"LowCatch",NA,"159f141d-df4d-4aa6-83ab-a44a93bd839a","4/25/2022 5:53:51 AM","Nicole.Hamre_UWA","4/25/2022 5:53:51 AM","Nicole.Hamre_UWA","No","No",121.9984079,-33.91305855
"0a75c3ab-08d8-493e-9777-2a75718f2d3a","Boat",NA,"Squidding","Lure","10:00","12:30",16,2,12,0,"Harlequin, herring","EndOfDay",NA,"2f15b46d-18a3-4f46-b64a-fad3aabccbb9","4/25/2022 5:55:39 AM","Nicole.Hamre_UWA","4/25/2022 5:55:39 AM","Nicole.Hamre_UWA","No","No",122.0005156,-34.03561752
"85703500-8453-46c4-99a4-1ae3decc4a3f","Boat",NA,"Spearing",NA,"8:45","12:30",14,10,0,0,"Queenie, hardline, snook, sweep, boar fish","EndOfDay",NA,"1b37b087-2de7-4ea4-8bef-37bb501f2851","4/25/2022 6:30:00 AM","Nicole.Hamre_UWA","4/25/2022 6:30:00 AM","Nicole.Hamre_UWA","No","No",122.0874713,-34.01587573
"ca5f587e-76e4-498e-ab83-0a6c1cdc6ee5","Boat",NA,"Demersal","Bait","8:30","13:00",70,12,6,0,"Nanny, black arse, swallowtail, queenie, king fish","EndOfDay",NA,"de0003bb-6bf2-49fc-9af2-ccbff213b9eb","4/25/2022 6:46:35 AM","Nicole.Hamre_UWA","4/25/2022 6:46:35 AM","Nicole.Hamre_UWA","No","No",121.7743828,-34.13094606
"264dca1b-824f-4bfb-93ed-471b58aca0be","Boat",NA,"Demersal","Bait","8:30","13:00",46,1,15,0,"Queen snapper","EndOfDay","Mako shark tried to catch queen snapper they kept","fcaed76d-7c15-4129-bc29-af43972277a5","4/25/2022 6:54:49 AM","Nicole.Hamre_UWA","4/25/2022 6:56:49 AM","Nicole.Hamre_UWA","No","No",121.9945736,-34.02140814
"dca1e2b4-0f7f-4e3d-b856-72e69f063c23","Boat",NA,"Demersal","Bait","6:30","9:45",46,1,5,0,"Breaksea1","EndOfDay",NA,"bc43acfb-7bfc-45d7-80c5-ad4c5cdae363","4/21/2022 1:33:14 AM","Nicole.Hamre_UWA","4/21/2022 1:34:09 AM","Nicole.Hamre_UWA","No","No",121.8886845,-33.92903543
"855f0abc-69d4-4cdc-95b9-62c61f3d9944","Boat",NA,"Trolling","Bait","8:00","10:30",0,1,0,0,"Yellow fin tuna","ActivityChange",NA,"b846e57e-274c-4724-89e6-a96c34ef4c77","4/23/2022 3:06:20 AM","Nicole.Hamre_UWA","4/23/2022 3:06:20 AM","Nicole.Hamre_UWA","No","No",121.9052828,-33.92482248
"855f0abc-69d4-4cdc-95b9-62c61f3d9944","Boat",NA,"Casting","Lure","10:30","11:00",0,1,1,0,"Squid","EndOfDay",NA,"c1433c2a-4761-4442-8101-27c4187388e8","4/23/2022 3:07:13 AM","Nicole.Hamre_UWA","4/23/2022 3:07:13 AM","Nicole.Hamre_UWA","No","No",121.9017037,-33.86608591
"ed839688-edf8-4880-98a4-7b4c8d355496","Boat",NA,"Demersal","Bait","8:00","10:00",55,5,3,0,"2harelquin, 1 black arse, 1 queenie, western blue devil","EndOfDay",NA,"1c6ed508-4353-4deb-8b88-799aa1c3fe07","4/23/2022 3:12:08 AM","Nicole.Hamre_UWA","4/23/2022 3:12:08 AM","Nicole.Hamre_UWA","No","No",121.9538543,-34.04092822
"ef798543-ba4c-4748-aed6-838b31d9034b","Boat",NA,"Demersal","Lure","9:30","10:00",18,0,20,0,NA,"ActivityChange",NA,"f59bdeb2-15be-45a4-a4d0-9317be7acb0a","4/23/2022 3:23:45 AM","Nicole.Hamre_UWA","4/23/2022 3:23:45 AM","Nicole.Hamre_UWA","No","No",121.8893258,-33.90899669
"6cda72e2-3fe1-43ae-b55f-1b3f2e875187","Boat",NA,"Trolling","Lure","7:30","10:30",3,12,24,0,"Herring,","ActivityChange",NA,"ea8daff7-c0eb-4408-9a58-29f8a0102ba8","4/24/2022 2:41:32 AM","Nicole.Hamre_UWA","4/24/2022 2:41:32 AM","Nicole.Hamre_UWA","No",NA,122.0220035,-33.87920863
"40378532-8984-4589-be89-8707e6ee6f10","Boat",NA,"Demersal","Bait","7:00","9:00",30,2,1,0,"Sandbo, black ass","Explore",NA,"46e01f20-54fd-420c-9b71-f5ba6510454f","4/24/2022 4:10:20 AM","Nicole.Hamre_UWA","4/24/2022 4:10:20 AM","Nicole.Hamre_UWA","No",NA,122.1758303,-34.02790819
"40378532-8984-4589-be89-8707e6ee6f10","Boat",NA,"Trolling","Lure","9:00","10:45",3,0,0,0,NA,"EndOfDay",NA,"74628c9d-c06d-4895-954c-3ef6e69ff60c","4/24/2022 4:11:11 AM","Nicole.Hamre_UWA","4/24/2022 4:11:11 AM","Nicole.Hamre_UWA","No",NA,122.0348773,-33.94080003
"3f124f53-c96d-46bc-b609-fbc432239587","Boat",NA,"Casting","Bait","9:00","12:00",18,4,0,0,"Green cod, red wrass","ActivityChange",NA,"fe241e2a-7fbe-4096-acef-e1e5f8b6b2c3","4/24/2022 4:29:35 AM","Nicole.Hamre_UWA","4/24/2022 4:29:35 AM","Nicole.Hamre_UWA","No",NA,121.9613311,-33.85452331
"893c4caa-555a-48af-a8f2-748ceb77b8f8","Boat",NA,"Demersal","Bait","7:00","11:15",55,5,0,0,"Black ass, bronzie shark","Weather",NA,"87b723bf-d0e8-42ae-b138-5bda06abdb54","4/24/2022 4:47:35 AM","Nicole.Hamre_UWA","4/24/2022 4:47:35 AM","Nicole.Hamre_UWA","No",NA,121.6722746,-33.87603385
"1c7ae422-e9ed-4be2-8497-738fc10d348a","Boat",NA,"Demersal","Bait","7:00","10:00",80,11,10,0,"Nanny, black ass","EndOfDay",NA,"709ffb7b-1fdf-4665-a26d-bb42ea6df130","4/24/2022 4:57:59 AM","Nicole.Hamre_UWA","4/24/2022 4:57:59 AM","Nicole.Hamre_UWA","No",NA,121.7770769,-34.13129894
"d1add4ed-41f0-4cb1-bda5-08e60773486d","Boat",NA,"Demersal","Bait","9:00","12:00",61,21,15,0,"Nanny, black ass, pink snapper","Weather",NA,"5c3fead6-0b76-44fc-b227-b22293220dde","4/24/2022 5:12:00 AM","Nicole.Hamre_UWA","4/24/2022 5:12:00 AM","Nicole.Hamre_UWA","No",NA,121.8269428,-33.91741052
